Start,End,Open,High,Low,Close,Volume,Market Cap
2024-08-18,2024-08-19,109.31228870012552,113.36786008579064,108.76034839931923,110.05159760032652,3118446742.587866,49844230614.36242
2024-08-17,2024-08-18,107.17445379704431,109.53315723406057,106.39556106614504,109.240514127731,4289275318.454652,48544812672.22466
2024-08-16,2024-08-17,109.98036210733841,111.62363016072267,105.25610122371025,107.38469476553897,6219430672.147763,48990433389.167
2024-08-15,2024-08-16,111.00977273952452,113.4620449592225,106.60064227460704,110.1406997250695,5205452671.766356,49628857799.246025
2024-08-14,2024-08-15,112.88977366366066,116.77222354852869,110.1868295199883,111.07792777876182,4863064116.792452,50483052725.658195
2024-08-13,2024-08-14,112.90055525178857,115.15421521590129,110.44735889596537,113.16177772985961,5846651110.448569,50623574023.4217
2024-08-12,2024-08-13,109.55787787541104,116.21258211334529,109.55787787541104,113.01545617669483,6261047318.418051,50373828511.91249
2024-08-11,2024-08-12,118.71629791068224,121.59536699755873,109.10443508328777,109.35934263116957,3403304497.218294,52478752525.54408
2024-08-10,2024-08-11,119.97897590315054,121.89132159167045,118.04899461690707,118.66754973007524,5067005644.856365,53528540600.63803
2024-08-09,2024-08-10,125.30223101862903,125.62490854902927,116.56005729643977,120.60353790113282,8073059212.041934,54125518345.618164
2024-08-08,2024-08-09,111.85689752100484,125.72610145474427,109.33878060238273,125.72610145474427,10203047794.122757,53835451019.494675
2024-08-07,2024-08-08,111.06814733810289,119.47447459010712,110.21601681927748,111.79829188839516,10200265648.360247,51740638601.509415
2024-08-06,2024-08-07,100.92567635212666,115.23022541220321,100.92567635212666,111.05105081978574,15421917216.390364,49333212285.46404
2024-08-05,2024-08-06,107.1317895125952,107.1317895125952,85.37747110149324,100.40823713332973,18311697595.71658,43718606743.593575
2024-08-04,2024-08-05,109.95271503492464,112.54576399103587,101.94453643021617,106.26210040739001,6625066026.550345,49087113976.28163
2024-08-03,2024-08-04,118.2306643768627,118.66947501366951,108.41310425025605,110.53068516992553,7617953001.855222,51544443715.69054
2024-08-02,2024-08-03,129.38537246536413,130.27131096410503,116.09976049472087,117.7920847740872,7646931207.344402,55461383590.495316
2024-08-01,2024-08-02,132.90217249000779,133.14237087122933,122.08485109856682,129.3621920508891,6646461433.344253,57946205964.05094
2024-07-31,2024-08-01,137.9404856335338,141.80144935348974,132.5220444971544,132.5220444971544,5040834788.857569,62347268085.444595
2024-07-30,2024-07-31,140.69487335484516,141.72597823659424,135.58493966161217,138.04907162825086,5996615382.578536,62595574371.95035
2024-07-29,2024-07-30,142.46906069264003,149.32823004828612,140.58020346397024,140.74346751276462,5469240868.165246,65499745426.16347
2024-07-28,2024-07-29,141.24773779177673,143.7349731615467,139.8385842234561,142.48215262108107,5617427785.059568,63874547119.17065
2024-07-27,2024-07-28,140.89017412264826,144.91725131111812,137.970674080292,142.30841502953385,4835185251.122856,63768802127.83415
2024-07-26,2024-07-27,132.52705023449954,141.41785585016672,132.52705023449954,141.1126598948025,6183606509.66424,62010689975.77685
2024-07-25,2024-07-26,137.2851961093869,138.29142632709798,128.00964182024012,132.3116495059722,6983056614.060226,59119854694.75239
2024-07-24,2024-07-25,133.83916950966878,140.50049672316732,132.04842473296316,137.13510100037735,5491993043.924882,61173963996.98749
2024-07-23,2024-07-24,137.99978436823744,139.1856820509661,132.29409091959246,133.57194014678362,5285969270.721626,60882958129.74275
2024-07-22,2024-07-23,142.17834286990472,142.17834286990472,136.5676044081293,137.97252235254254,6102808838.2919855,62461737603.91228
2024-07-21,2024-07-22,133.93466357594474,142.44919176594712,132.03941440574195,142.1145774772624,3855718247.011443,60661524290.19892
2024-07-20,2024-07-21,130.3829004012291,134.71763790806384,129.18421883543448,134.09738854533273,4755687274.887054,59068954847.779564
2024-07-19,2024-07-20,122.54098928772207,131.74345981163026,120.59937928856921,130.25005583322422,5164069969.362097,57042637721.79031
2024-07-18,2024-07-19,120.20554327652462,124.40042818307137,119.89896111697253,122.6355592178728,3918810206.5280557,54889233230.38142
2024-07-17,2024-07-18,123.85811430023641,126.05701919892799,119.47855619132699,119.79561189363193,4713522270.36579,55337285978.292404
2024-07-16,2024-07-17,123.23463046106691,125.2119737237295,117.97621889704352,123.89623491540304,5073588367.804138,54757680951.254845
2024-07-15,2024-07-16,114.03554843628466,123.2298557577531,113.56192867209339,123.2298557577531,3850928359.4085603,53150681273.44939
2024-07-14,2024-07-15,109.71759940239197,114.51586818738399,109.71759940239197,114.14860108894038,3177146464.0885506,50360846786.89219
2024-07-13,2024-07-14,107.29443747063942,110.43573018305597,106.61488937320466,109.27409107361512,2632793149.602156,48411762320.85303
2024-07-12,2024-07-13,104.92348922996358,108.28257002256431,103.58495506388091,107.58607942949997,4192763992.4070573,47531970895.48388
2024-07-11,2024-07-12,109.40578047146344,112.075378703283,104.92672370640196,104.99795919939007,3482233786.166317,48704239948.80523
2024-07-10,2024-07-11,109.0017789620411,112.1275923943597,107.37784075594334,109.60970650976887,4019018920.4769864,49270157830.70798
2024-07-09,2024-07-10,107.34310863990265,110.96302685385557,105.66249008478948,109.24143826385627,5595566765.738496,48973584146.45818
2024-07-08,2024-07-09,101.8488113299089,109.0254214445788,99.31174962071913,107.49936465641389,5445722145.811346,47289038881.29673
2024-07-07,2024-07-08,110.16026060638731,110.16026060638731,101.77095286135648,101.77095286135648,3549142714.843604,48062794455.59916
2024-07-06,2024-07-07,103.186190325835,110.97103603360775,102.28515760371502,110.28424886985852,5296001954.064907,48122806580.47442
2024-07-05,2024-07-06,97.96697753579102,104.77116079198466,94.08799316139267,103.52118967123857,7864632986.727726,45049752632.844765
2024-07-04,2024-07-05,108.87732863050726,109.77566595559526,98.54710398841749,98.54710398841749,5584580036.056871,46699725024.51952
2024-07-03,2024-07-04,118.70759562883612,118.88826424132274,107.64399196001571,108.58876712539757,4715539449.79876,50285638568.42137
2024-07-02,2024-07-03,112.86851853277987,119.25229686332797,112.67321776497677,118.4882673217765,3260873076.25462,51809171878.93484
2024-07-01,2024-07-02,112.75631300490562,114.53304171704491,112.43194122494243,112.89924605894447,3271202277.890899,51064003280.374664
2024-06-30,2024-07-01,107.93139829496884,113.41106344964612,105.7708450454752,112.98472865053023,2269718210.319697,49078116619.343155
2024-06-29,2024-06-30,107.93709713440789,110.06022287082887,107.70136541112507,107.82874217372218,3155837822.9435143,49040230453.37114
2024-06-28,2024-06-29,115.15968302130904,115.77176918160045,107.39593842172953,107.78707903674211,4894085035.332778,49888158028.259514
2024-06-27,2024-06-28,105.33057119313673,115.78624731422939,104.42668905129725,115.120022179267,3571143306.446357,49287131762.07563
2024-06-26,2024-06-27,105.15806578308984,107.68958267552811,104.02861741534528,105.21428406404263,3277404229.7823153,47474055203.53709
2024-06-25,2024-06-26,101.96348122078382,107.47248769743783,101.21485394798654,105.24339435198806,5069382946.621452,47235366219.977615
2024-06-24,2024-06-25,98.98260313744214,101.93483300090104,95.21751854048101,101.87399403932199,3814966339.259334,44135857423.73388
2024-06-23,2024-06-24,103.12535136425595,104.15198958806631,98.96319627881188,99.18306366527788,1457938082.9413245,46090799722.42643
2024-06-22,2024-06-23,103.60628720610546,105.20673695235307,102.651962634096,102.99743552225243,2918853564.282214,46581704354.45214
2024-06-21,2024-06-22,103.0719825030227,104.23439172590122,99.51891013546296,103.73535821826555,3583873756.7638836,45846229753.211914
2024-06-20,2024-06-21,104.09800463608289,108.35904228692885,102.05789712824699,102.91256902141686,3693502746.498218,46869456499.95732
2024-06-19,2024-06-20,106.1368029510747,109.36681273151535,103.8245373543523,104.26342500250287,4651734079.298661,47805953872.39199
2024-06-18,2024-06-19,110.50365418826193,110.50365418826193,100.87122933208062,105.93564932114501,5568728139.818897,47151345627.495804
2024-06-17,2024-06-18,116.55304926415661,116.75304772392973,108.06863250956866,110.42040492564554,2913560485.565377,50335378594.22205
2024-06-16,2024-06-17,111.87037450616477,116.32709798153266,110.35702458972206,116.32709798153266,1686222018.1952312,50601843353.95189
2024-06-15,2024-06-16,110.3121269763036,112.17318310987207,110.29803390039352,111.96117088047069,2968991632.2130346,50002223995.03618
2024-06-14,2024-06-15,113.89007400790138,114.75360220560488,107.95634997035063,110.19275939345864,3329463742.691737,50449798488.592
2024-06-13,2024-06-14,119.17297517924389,119.34825299766655,112.7764899769736,113.42230710583668,4265927894.9228244,52048791082.99603
2024-06-12,2024-06-13,115.09869003704245,124.35576160368423,112.40799069702966,119.47663090773271,4378278413.159527,53236683016.10339
2024-06-11,2024-06-12,122.56255246397794,122.94822527358278,112.4829227345188,115.10369577438756,3653439170.7761965,52830895368.12992
2024-06-10,2024-06-11,124.83192274221992,125.52448575675196,121.2218619802697,122.3858884413674,2212465785.5933886,55441750198.07076
2024-06-09,2024-06-10,121.72536214584407,125.45409738854534,120.86075578932775,124.80858830505733,2218667342.325378,55404792805.52512
2024-06-08,2024-06-09,125.59987986230372,126.57969518910136,121.37241915734187,121.9413019537778,4008309027.1543336,55828185666.214005
2024-06-07,2024-06-08,131.23064127345958,133.4856104304164,121.2485849165582,125.76237379766039,3236112990.1419845,58413890898.5579
2024-06-06,2024-06-07,133.82892700094723,134.3130973192351,129.53500550631105,131.26829982056358,2625290892.4238195,59693441626.94433
2024-06-05,2024-06-06,132.51565255562144,134.6521012545148,131.96532949303432,133.86920393373944,3387860031.0535493,59968335168.39201
2024-06-04,2024-06-05,127.60841271919352,132.35931952776644,126.69890874925876,132.35931952776644,2795295860.0875077,57820111042.78269
2024-06-03,2024-06-04,125.61990281168414,129.73253960308352,124.72210456600257,127.12100792446728,2798776724.1800084,57102454613.74021
2024-06-02,2024-06-03,128.00024643630005,128.62858199012715,124.45787864552449,125.79795303848256,1748865094.925068,57050082379.901146
2024-06-01,2024-06-02,127.83390193375483,129.26338649683098,127.66763444255339,127.9312442722813,2444522295.8117337,57809599937.07073
2024-05-31,2024-06-01,128.38545717784228,131.24496538340097,126.33980485325489,127.75966299835966,3467789002.9786754,57707124705.75965
2024-05-30,2024-05-31,129.92506796251087,132.4394113252882,126.13795812123126,128.6968140407082,3814793785.2596903,58153634040.14899
2024-05-29,2024-05-30,130.0958791229948,133.6787548805939,128.95842157549808,129.59176286667025,4162073487.100747,58733878066.216705
2024-05-28,2024-05-29,130.81123749528305,132.96154823605517,127.24992491393981,130.12383424078365,4186982916.3669953,58310129951.52283
2024-05-27,2024-05-28,125.92117118851606,132.41908033053267,125.92117118851606,130.7472410686094,3369695842.7559304,58018103425.99854
2024-05-26,2024-05-27,129.542090549938,129.54540203772015,124.32796050858292,125.89737468329085,2711223514.536374,56927023696.91105
2024-05-25,2024-05-26,129.04036164527034,131.11027254314558,128.1019014100777,129.73269362577108,3510057041.505384,58253550206.51249
2024-05-24,2024-05-25,135.18871629791067,135.29660919053376,125.92625393720495,129.29719447674643,6540087394.32172,58216031778.01456
2024-05-23,2024-05-24,136.5384941201839,138.81410231727133,129.37990465995642,135.56661096179468,5159519687.016239,60668553657.86576
2024-05-22,2024-05-23,137.273721419165,140.55232535752515,135.41089402468984,136.2679532695166,5069781545.940742,62007105018.72999
2024-05-21,2024-05-22,143.1859592918037,145.05009587912298,134.64832769867,137.18708365742273,6829811393.283596,62458986469.37523
2024-05-20,2024-05-21,131.19999075863873,144.13119652524816,129.5892985036696,143.4768311372265,4739065683.393701,61588353025.54896
2024-05-19,2024-05-20,132.78935087138336,134.8945329647057,128.4627765669883,131.07523238172982,3119839296.4200697,59306481619.38058
2024-05-18,2024-05-19,130.45775542737445,135.53334206128562,130.31736374768002,132.92812531285858,3951620518.2530704,59743468752.40845
2024-05-17,2024-05-18,122.80475314013754,131.9049525995179,122.80475314013754,130.5232920809235,4770777944.970806,57555691412.8595
2024-05-16,2024-05-17,122.27845761680695,126.48751261060752,120.8733856497062,122.58688804860955,5486047156.356131,55609712249.121124
2024-05-15,2024-05-16,109.63596737799479,122.10271773032167,109.06261792362014,121.81723667896281,3807007692.708746,51331033383.25296
2024-05-14,2024-05-15,113.37024743744753,114.70038736705918,109.40631955086984,109.45206428906977,3884523421.7202635,50205606786.75481
2024-05-13,2024-05-14,110.88301206767756,115.56738107523239,106.48412411148162,113.39196463639094,3331924637.340299,50082206213.68576
2024-05-12,2024-05-13,112.24103010373429,113.64186644692762,110.4472818846216,110.68093430162263,1828029482.271519,50213283413.48461
2024-05-11,2024-05-12,112.84379789142939,113.5807194399735,110.49425880432187,111.83879985521868,3497248848.34902,50184470587.70952
2024-05-10,2024-05-11,117.17684114870121,119.70489253066975,111.78027123395275,112.770637114847,4072376093.5027194,52109489198.08034
2024-05-09,2024-05-10,109.54216756128177,117.84791799832115,108.580218866239,117.58400012321815,3923237234.539282,50265053909.36548
2024-05-08,2024-05-09,114.42491779039051,115.39464463115418,108.20247822504255,109.82718654457803,4126480812.6317496,50472213448.41851
2024-05-07,2024-05-08,118.40601920662913,122.5252789735928,114.1629251988818,114.1629251988818,5047400712.695711,53239323814.53714
2024-05-06,2024-05-07,112.61291788280414,120.52991505648781,112.25019445364302,117.79839970427643,3539140635.8432207,52251824186.375824
2024-05-05,2024-05-06,112.71041424401815,113.97193706632986,110.74269739932691,112.36278503823613,2643267757.3548045,50278262064.365005
2024-05-04,2024-05-05,110.86784083295468,114.6690437501444,109.91913808904052,112.68061085397879,3911722695.838707,50254787102.424576
2024-05-03,2024-05-04,106.23722574335198,111.50688096356593,105.03661889396307,110.71374113406904,4876915847.646553,48484454388.97174
2024-05-02,2024-05-03,103.86365911698792,108.12608297202179,99.0894948825962,106.27911991436339,6353031375.379397,46496181216.78835
2024-05-01,2024-05-02,97.70752631862673,103.93497162131982,92.26012891698947,103.75430300883319,5853285446.946335,43394074525.52224
2024-04-30,2024-05-01,105.79194615366843,107.60202077766054,93.99565656021132,97.85885360913662,4417571990.064624,45009974624.579765
2024-04-29,2024-04-30,106.55689983134515,107.01527134946977,103.09993762081153,106.08312604446634,3061864758.4015956,46826093447.06719
2024-04-28,2024-04-29,108.86169532772178,111.3760386904991,105.86056326096835,106.14827764129656,2887213058.687447,49063650189.43046
2024-04-27,2024-04-28,107.80841117896665,110.01293790575352,103.86489129848826,109.11922126129178,3711690988.8248487,47560609909.45478
2024-04-26,2024-04-27,111.72174261268684,112.30733687072106,107.20248592617692,107.36736721319049,4349657704.060539,49334421209.05019
2024-04-25,2024-04-26,114.01336916927865,114.94897998475176,109.80107969903966,111.75162301406998,5557845392.074545,50476870391.52916
2024-04-24,2024-04-25,119.79861533603899,122.98827117234369,112.47090896489053,113.97971521205073,4918678061.311602,53309058846.036804
2024-04-23,2024-04-24,120.71659055378856,123.05719632501867,118.06424286297371,119.28625886593093,4520493780.826842,53850586214.48915
2024-04-22,2024-04-23,114.76769528151495,121.65659101585662,113.43478294352758,120.87053622998668,4579640459.307461,52736162775.25484
2024-04-21,2024-04-22,115.8074254337664,117.6379080638578,113.56431602375031,114.56030373273983,4245650708.017339,51664340862.852264
2024-04-20,2024-04-21,109.934771391826,117.0896643075525,108.21711038035902,116.0125066422284,6025209250.811913,49912227491.71075
2024-04-19,2024-04-20,108.81040577277034,113.17918229355185,100.22779955487444,110.27161900948008,9580593675.790752,48981423161.996376
2024-04-18,2024-04-19,102.24426458017265,110.2469753794734,98.92245727795704,109.25614743051652,8538372657.61494,46699759442.958176
2024-04-17,2024-04-18,104.90069387220737,109.09157418887801,98.93393196817891,102.21985198419726,8329326039.625636,46650503954.03609
2024-04-16,2024-04-17,106.61165489676628,107.8387536484124,98.04337278881178,104.94589953100092,9053757534.538982,46302197246.034096
2024-04-15,2024-04-16,115.42783652031943,119.34910012244804,104.11271380274313,106.79594304241014,10210395498.206642,50444464311.27695
2024-04-14,2024-04-15,107.56359211711886,116.65932491856051,101.57904059267929,115.91539533773324,16374349710.84387,48436506135.405205
2024-04-13,2024-04-14,117.76982849573741,118.66154284526111,94.4504085451787,107.9956257556738,10010999404.908928,50470251070.17458
2024-04-12,2024-04-13,133.25781087554196,135.29953562159707,115.56738107523239,118.3364009518602,5275164618.14435,57373412985.79231
2024-04-11,2024-04-12,133.124658262162,135.5818592078613,131.31566179698268,133.22223163471978,5744893698.837936,59519093664.32504
2024-04-10,2024-04-11,132.58057311842032,134.95159837043994,126.3985645085521,133.45149440512586,5431010179.0174465,58550023892.31972
2024-04-09,2024-04-10,138.78144950751246,139.06762366096527,131.3005675736036,133.05249863304866,4594169839.4571085,60313676717.02895
2024-04-08,2024-04-09,137.54695766686433,141.60483939284256,135.54250641119435,139.06284895765145,4180430351.021193,61727492423.14905
2024-04-07,2024-04-08,137.32131442961548,140.25244318488114,136.5432688234977,138.15149671546618,4213735469.256816,61746267406.94246
2024-04-06,2024-04-07,134.1888780217326,138.28896196409733,133.91086707071952,137.85692832554236,4632416324.054289,60466445097.92072
2024-04-05,2024-04-06,141.17588620803843,142.21523130357102,130.23303632625087,134.79903889842973,5932386019.336502,60182670625.21432
2024-04-04,2024-04-05,142.55831684007055,145.9616021439958,139.45075509622566,141.4876281276232,5114973233.718485,63435578421.0864
2024-04-03,2024-04-04,139.5473273213144,147.3331741765562,137.38107523238173,142.79181523438402,7351382299.573215,64140128246.891495
2024-04-02,2024-04-03,147.88819493111336,147.88819493111336,136.6423824229309,139.5473273213144,6964287368.137864,62808676051.618744
2024-04-01,2024-04-02,155.90815627141876,157.13302169409553,144.74135740194532,148.4961994901849,5641163737.075544,67131622901.37582
2024-03-31,2024-04-01,150.18729158805093,156.19040284633925,149.69649829419873,155.87842989272318,3916089863.5817833,67463036026.31985
2024-03-30,2024-03-31,147.50714280213475,153.4980862681073,147.30406388861078,150.04967231673226,5576214790.85235,66998516386.650826
2024-03-29,2024-03-30,145.69029117989078,148.37783305480897,141.61254052721966,147.77021355245628,4718710432.796751,64114643771.04247
2024-03-28,2024-03-29,142.97941486781002,146.7300213321422,139.6266490053985,145.72148077411802,5766526035.887394,63629131622.89074
2024-03-27,2024-03-28,146.56729636275423,148.03613372249734,139.3467897821349,143.40813701858283,6100493398.697628,63871425212.88873
2024-03-26,2024-03-27,145.45032383270055,151.03541751700027,143.9104050026569,147.13302169409553,6483157394.096589,65647895755.07301
2024-03-25,2024-03-26,141.33160314514328,149.41217241299643,139.8974979014409,145.66795789019721,6058039696.33971,64480270987.240074
2024-03-24,2024-03-25,134.06766216663715,143.12057666094216,132.58981447967284,141.093330047516,4103773725.3743815,60157473274.42869
2024-03-23,2024-03-24,133.98256463177026,137.27988232666672,132.17025667880878,133.59011482391355,6196797083.244996,59842077371.34631
2024-03-22,2024-03-23,137.9410247129402,139.6618431895018,129.80816474266658,133.26574304395035,8032529075.573601,59722299145.35181
2024-03-21,2024-03-22,146.45570692563015,149.64043403593348,135.94150218327158,138.36936180699416,12509441671.22183,63873275959.85717
2024-03-20,2024-03-21,131.35686286590013,147.9261615235924,127.16991012776182,146.85293143680065,15832030327.389174,59869714312.76216
2024-03-19,2024-03-20,151.69009095039698,152.56532487235367,129.28048301514815,131.79652062748843,17021996904.401579,61992404791.30234
2024-03-18,2024-03-19,155.04817059552872,160.75763760001846,150.8596006191712,151.4602891005845,13662658845.427689,69085885744.41405
2024-03-17,2024-03-18,141.24388722458818,156.5046091289247,139.0099421644808,156.00211011081933,15722566978.316639,65138571937.16561
2024-03-16,2024-03-17,141.1767333328199,151.82378264318334,137.13456192097095,139.60993754380019,16917745680.381403,64257383330.65582
2024-03-15,2024-03-16,136.8252073530431,144.81998598393542,127.37506834756758,141.36903065821593,18983228172.89833,60842153813.76061
2024-03-14,2024-03-15,125.85524947824813,136.32578878868856,123.63609059614481,135.32710568266705,10356251019.754967,57543234580.61299
2024-03-13,2024-03-14,115.90522984035547,127.06455860948317,114.78302053892537,126.06009965267884,8088462758.642397,52883149939.62123
2024-03-12,2024-03-13,114.22399519449215,118.71290941155632,111.04550600303425,115.9290263455807,7724306125.616448,51232035144.37896
