Start,End,Open,High,Low,Close,Volume,Market Cap,SMA_7,SMA_30,RSI,MACD,MACD_Signal,STD,Bollinger_Upper,Bollinger_Lower,ROC
2024-08-18,2024-08-19,109.31228870012552,113.36786008579064,108.76034839931924,110.05159760032652,3118446742.587866,49844230614.36242,113.31020059254728,107.02866362215154,63.04161883539289,1.3998377605842052,1.4442768771506687,8.055450148304311,123.13956391876016,90.91776332554292,-6.6210084450938345
2024-08-17,2024-08-18,107.17445379704432,109.53315723406055,106.39556106614504,109.240514127731,4289275318.454652,48544812672.22466,111.24020168170772,107.28832790403361,56.53441275199405,1.103273365033587,1.3760761747272523,7.715330187644633,122.71898827932287,91.85766752874434,-1.0621958976877344
2024-08-16,2024-08-17,109.9803621073384,111.62363016072268,105.25610122371025,107.38469476553897,6219430672.147763,48990433389.167,109.74447636136802,107.48551544975908,51.11263988452601,0.7103068568343645,1.2429223111486747,7.163336030696608,121.81218751115229,93.15884338836587,-2.280060212931767
2024-08-15,2024-08-16,111.00977273952452,113.4620449592225,106.60064227460704,110.1406997250695,5205452671.766356,49628857799.246025,109.70553062466101,107.63072547252878,52.833484675117376,0.6141846963919875,1.1171747881973373,6.7990536629535345,121.22883279843585,94.03261814662172,0.24820435608807756
2024-08-14,2024-08-15,112.88977366366066,116.77222354852869,110.1868295199883,111.07792777876182,4863064116.792452,50483052725.6582,109.87519761660893,107.7687554710142,50.04086632291511,0.6066406866944618,1.0150679678967622,6.606620753115943,120.98199697724608,94.55551396478232,-0.2559369984212134
2024-08-13,2024-08-14,112.90055525178856,115.15421521590127,110.44735889596537,113.1617777298596,5846651110.448569,50623574023.4217,110.34573692704933,108.04429949198183,49.82108664951174,0.7600498981393002,0.9640643539452698,6.025190402579341,120.09468029714051,95.99391868682315,2.826110840142726
2024-08-12,2024-08-13,109.55787787541104,116.21258211334528,109.55787787541104,113.01545617669484,6261047318.418051,50373828511.91249,110.5818097005689,108.40626050883961,35.657832028936426,0.8599083883562884,0.9432331608274735,5.810535010913694,120.027330530667,96.78519048701222,3.4556245721710344
2024-08-11,2024-08-12,118.71629791068224,121.59536699755871,109.10443508328775,109.35934263116955,3403304497.218294,52478752525.54408,110.48291613354647,108.56714747415627,28.401902563671356,0.6366897900130937,0.8819244866645976,5.125949373961061,118.8190462220784,98.31524872623415,1.8388541029445316
2024-08-10,2024-08-11,119.97897590315054,121.89132159167043,118.04899461690708,118.66754973007524,5067005644.856365,53528540600.63803,111.82963550530994,109.05629015820698,43.377154542798706,1.1970827389160092,0.9449561371148799,5.006264811786492,119.06881978177996,99.04376053463399,7.741779402428217
2024-08-09,2024-08-10,125.30223101862904,125.62490854902929,116.56005729643977,120.60353790113282,8073059212.041934,54125518345.61816,113.71804166753762,109.73517595808529,54.00885490490298,1.7769328778967832,1.1113514852712607,5.07753230788428,119.89024057385384,99.58011134231674,8.575610216048979
2024-08-08,2024-08-09,111.85689752100484,125.72610145474428,109.33878060238273,125.72610145474428,10203047794.122755,53835451019.49468,115.94452762891974,110.64493149840972,73.95257621679441,2.6196190209430767,1.413004992405624,5.581435493064263,121.80780248453824,99.4820605122812,11.102974853292169
2024-08-07,2024-08-08,111.06814733810288,119.47447459010712,110.21601681927748,111.79829188839516,10200265648.360249,51740638601.509415,116.04743678743878,111.15959060769652,52.10276883801143,2.1389396630974318,1.5581919265439856,5.562275689978051,122.28414198765262,100.03503922774041,-1.0769892273820525
2024-08-06,2024-08-07,100.92567635212666,115.2302254122032,100.92567635212666,111.05105081978574,15421917216.390364,49333212285.46404,115.74590437171396,111.53663557975422,51.28328504933654,1.678354671698571,1.5822244755749029,5.603695178099111,122.74402593595244,100.329245223556,1.546926076834354
2024-08-05,2024-08-06,107.1317895125952,107.1317895125952,85.37747110149324,100.40823713332972,18311697595.71658,43718606743.593575,113.94487307980465,111.44887345239287,40.08487051948341,0.44937155334457657,1.3556538911288376,6.126118542631786,123.70111053765645,99.1966363671293,-15.386946674367763
2024-08-04,2024-08-05,109.95271503492464,112.54576399103588,101.94453643021616,106.26210040739,6625066026.550345,49087113976.28163,113.502409904979,111.7087816035302,46.83072420531409,-0.05165315345611532,1.0741924822118472,5.921893882664795,123.55256936885979,99.8649938382006,-11.891390371565647
2024-08-03,2024-08-04,118.2306643768627,118.66947501366953,108.41310425025604,110.53068516992552,7617953001.855222,51544443715.69054,112.34000068210047,111.92450577970135,51.02002048199667,-0.10309135404119729,0.8387357149612383,5.334014474024658,122.59253472775066,101.25647683165204,-12.08612699272189
2024-08-02,2024-08-03,129.38537246536413,130.27131096410503,116.09976049472088,117.7920847740872,7646931207.344402,55461383590.49532,111.93836452109394,112.53948499947377,57.58025849196936,0.4370398401804323,0.7583965400050772,5.330474875961926,123.20043475139762,101.87853524754992,5.36125622713044
2024-08-01,2024-08-02,132.9021724900078,133.14237087122933,122.08485109856682,129.3621920508891,6646461433.344253,57946205964.05094,112.4578060348289,113.37041429535904,62.4070316437889,1.7782105604102725,0.9623593440861163,6.548578942876263,126.46757218111156,100.27325640960652,16.488940082898253
2024-07-31,2024-08-01,137.9404856335338,141.80144935348974,132.5220444971544,132.5220444971544,5040834788.857569,62347268085.4446,115.41834212179451,114.23539544041503,63.45560222438276,3.0607888348176857,1.3820452422324303,7.804445858192505,129.84428715680005,98.62650372403002,31.98323990210239
2024-07-30,2024-07-31,140.69487335484516,141.72597823659424,135.58493966161217,138.04907162825086,5996615382.578536,62595574371.95035,119.27520223728955,115.2371256286051,64.9692799122495,4.471679517989955,1.9999720973839352,9.364922650454632,133.96697092951436,96.50728032769584,29.913742622247508
2024-07-29,2024-07-30,142.46906069264003,149.32823004828612,140.58020346397024,140.74346751276462,5469240868.165246,65499745426.16347,125.03737800578024,116.22694986304818,66.18190741484801,5.741056454077693,2.748188968722687,10.851826212023003,137.9306022870942,94.52329743900216,27.334293907968778
2024-07-28,2024-07-29,141.24773779177673,143.7349731615467,139.8385842234561,142.48215262108107,5617427785.059568,63874547119.17065,130.21167117916468,117.20005493475855,69.77279602211448,6.808855925988468,3.560322360175843,12.118715043654172,141.4374850220669,92.96262484745021,20.96071896031624
2024-07-27,2024-07-28,140.89017412264826,144.91725131111812,137.970674080292,142.30841502953385,4835185251.122856,63768802127.83415,134.75134687339443,117.9091933575149,65.83997333336086,7.553997745100105,4.359057437160695,13.028856268168418,143.96690589385173,91.85148082117806,10.0077331509286
2024-07-26,2024-07-27,132.52705023449954,141.41785585016672,132.52705023449954,141.1126598948025,6183606509.66424,62010689975.77685,138.0828576049252,118.53238198653328,63.879302347640014,7.956324997244906,5.078510949177538,13.512424203476145,145.55723039348558,91.507533579581,6.48240481819049
2024-07-25,2024-07-26,137.2851961093869,138.29142632709798,128.00964182024012,132.3116495059722,6983056614.060226,59119854694.75239,138.50420866993707,118.8184200866121,54.24532891692828,7.478793383181056,5.558567435978242,13.467381317586659,145.7531827217854,91.88365745143878,-4.156074397753873
2024-07-24,2024-07-25,133.83916950966878,140.50049672316732,132.04842473296316,137.13510100037735,5491993043.924882,61173963996.98749,139.16321674182606,119.46109771969411,68.50538792012445,7.404207270483212,5.927695402879237,13.58143338232421,146.62396448434254,92.29823095504568,-2.5637896920935432
2024-07-23,2024-07-24,137.99978436823744,139.1856820509661,132.29409091959246,133.57194014678362,5285969270.721626,60882958129.74275,138.5236265301879,120.2330517285196,65.79884559447996,6.977151675114399,6.13758665732627,13.531592083512704,147.296235895545,93.16986756149419,-6.253563909855709
2024-07-22,2024-07-23,142.17834286990472,142.17834286990472,136.5676044081293,137.97252235254254,6102808838.2919855,62461737603.91228,138.12777722158472,121.16912717910013,78.88155728871848,6.9140958527051595,6.292888496402048,13.567036811534706,148.30320080216956,94.03505355603072,-3.0468280291727434
2024-07-21,2024-07-22,133.93466357594474,142.44919176594712,132.03941440574195,142.1145774772624,3855718247.011443,60661524290.19892,138.0752664867535,122.244013009783,78.31063445769594,7.116320379539346,6.4575748730295075,13.476648892158318,149.19731079409965,95.29071522546637,0.7100125411900082
2024-07-20,2024-07-21,130.3829004012291,134.71763790806384,129.18421883543448,134.09738854533273,4755687274.887054,59068954847.77957,136.9022627032962,123.00182773589216,67.56915339480304,6.55411289597015,6.476882477617636,13.4050134167418,149.81185456937575,96.19180090240856,1.3496461165952933
2024-07-19,2024-07-20,122.54098928772208,131.74345981163026,120.5993792885692,130.25005583322422,5164069969.362097,57042637721.79031,135.3504621230707,123.67510967698874,59.785641177025695,5.732036470031545,6.327913276100418,13.303857863571466,150.28282540413167,97.06739394984581,-5.020629377109054
2024-07-18,2024-07-19,120.20554327652462,124.40042818307136,119.89896111697252,122.6355592178728,3918810206.528056,54889233230.38142,133.9681635104851,124.12161117999348,44.36618446479204,4.4152129137834635,5.945373203637027,13.352585191233418,150.82678156246033,97.41644079752665,-8.187633508125069
2024-07-17,2024-07-18,123.8581143002364,126.057019198928,119.478556191327,119.79561189363191,4713522270.36579,55337285978.2924,131.49109363809288,124.53530841759657,39.28369474994813,3.10664922517347,5.377628407944316,12.96657703134129,150.46846248027916,98.60215435491399,-13.174297424573878
2024-07-16,2024-07-17,123.23463046106691,125.2119737237295,117.97621889704352,123.89623491540304,5073588367.804138,54757680951.254845,130.10885003360994,124.99382625727435,37.789262183761714,2.373133080846287,4.77672934252471,12.382669856640636,149.7591659705556,100.22848654399309,-12.819474880945414
2024-07-15,2024-07-16,114.03554843628466,123.2298557577531,113.5619286720934,123.2298557577531,3850928359.40856,53150681273.44939,128.00275480578287,125.39889052324074,34.34170953918016,1.7182382420213287,4.165031122424034,10.591989580418293,146.5828696840773,104.21491136240415,-8.104209116574834
2024-07-14,2024-07-15,109.71759940239195,114.515868187384,109.71759940239195,114.14860108894038,3177146464.0885506,50360846786.89219,124.00761532173688,125.4317846352101,27.60794519480774,0.4611323606204394,3.4242513700633155,9.804288849303058,145.0403623338162,105.82320693660398,-12.361956116856177
2024-07-13,2024-07-14,107.29443747063942,110.43573018305597,106.61488937320466,109.27409107361512,2632793149.602156,48411762320.85303,120.46142996863436,125.30707246510744,25.698529745016828,-0.9178845261511555,2.5558241908204216,9.936895139659153,145.18086274442575,105.43328218578912,-10.895264170908092
2024-07-12,2024-07-13,104.92348922996358,108.28257002256431,103.58495506388093,107.58607942949996,4192763992.407057,47531970895.48388,117.22371905381661,125.24796369171845,25.513746400288,-2.122506838951182,1.620157984866101,10.811149237978142,146.87026216767475,103.62566521576217,-10.191969698333326
2024-07-11,2024-07-12,109.40578047146344,112.075378703283,104.92672370640196,104.99795919939008,3482233786.166317,48704239948.80523,114.70406190831908,124.79231067402894,28.06027576906665,-3.248570870595856,0.6464122137737096,12.134082052175366,149.06047477837967,100.52414656967821,-15.253309133176485
2024-07-10,2024-07-11,109.0017789620411,112.1275923943597,107.37784075594334,109.60970650976888,4019018920.4769855,49270157830.70798,113.24893256776723,124.42584962765015,27.81477177928734,-3.7259053450382993,-0.22805129798869217,12.817944102412229,150.06173783247462,98.7899614228257,-11.052637499437544
2024-07-09,2024-07-10,107.34310863990264,110.96302685385557,105.66249008478948,109.24143826385628,5595566765.738496,48973584146.45818,111.15539018897483,123.87636085462054,29.32504417250182,-4.086802410500027,-0.9998015204909593,13.22028234838065,150.31692555138184,97.43579615785924,-4.298925066335779
2024-07-08,2024-07-09,101.8488113299089,109.0254214445788,99.31174962071913,107.49936465641387,5445722145.811346,47289038881.29673,108.90817717449781,123.73306328022117,22.879967760020477,-4.461952109555185,-1.6922316383038045,13.430223077103246,150.59350943442766,96.87261712601469,-1.6241054029959012
2024-07-07,2024-07-08,110.16026060638733,110.16026060638733,101.77095286135648,101.77095286135648,3549142714.843604,48062794455.59916,107.13994171341439,123.42372668160687,15.081559413860049,-5.1619916795368255,-2.3861836465504087,13.717703001690815,150.85913268498848,95.98832067822524,-5.405091996083078
2024-07-06,2024-07-07,103.186190325835,110.97103603360776,102.28515760371502,110.28424886985852,5296001954.064907,48122806580.47442,107.28424997002058,123.75292707282448,29.564613981521845,-4.972506285772582,-2.9034481743948435,13.244441334403849,150.24180974163218,97.26404440401677,5.034659445551526
2024-07-05,2024-07-06,97.96697753579102,104.77116079198466,94.08799316139267,103.52118967123856,7864632986.727726,45049752632.844765,106.7035514331261,123.66156338161946,28.155623332926325,-5.306885628032134,-3.384135665122302,13.006348338422162,149.67426005846377,97.64886670477513,-5.554724150262813
2024-07-04,2024-07-05,108.87732863050726,109.77566595559526,98.54710398841748,98.54710398841748,5584580036.056871,46699725024.51952,105.78200068870144,123.26211067556918,29.425570121489955,-5.905179575975822,-3.888344447293006,13.456236696548304,150.17458406866578,96.34963728247257,-9.789631522067888
2024-07-03,2024-07-04,118.70759562883612,118.88826424132274,107.64399196001573,108.58876712539757,4715539449.79876,50285638568.42137,105.63615220521982,122.95533342061285,41.47658318300027,-5.50558854903899,-4.211793267642203,12.871801009006075,148.698935438625,97.21173140260069,1.013403634956922
2024-07-02,2024-07-03,112.86851853277987,119.25229686332796,112.67321776497676,118.4882673217765,3260873076.25462,51809171878.93484,106.95712778492272,122.59286926297575,46.22033911076808,-4.340073186923902,-4.237449251498543,12.296633275332022,147.1861358136398,97.99960271231171,16.426410474110597
2024-07-01,2024-07-02,112.75631300490562,114.53304171704492,112.43194122494243,112.89924605894448,3271202277.890899,51064003280.37466,107.72853941385564,121.93877598170211,43.24470228023528,-3.823308451966497,-4.1546210915921336,11.235502631448806,144.4097812445997,99.4677707188045,2.371142947323168
2024-06-30,2024-07-01,107.93139829496884,113.41106344964612,105.7708450454752,112.98472865053024,2269718210.319697,49078116619.34316,109.33050738373763,121.10329788244475,49.13745378503294,-3.368046205568902,-3.9973061143874875,9.343936304482597,139.79117049140996,102.41542527347956,9.14164434290785
2024-06-29,2024-06-30,107.93709713440788,110.06022287082888,107.70136541112508,107.82874217372218,3155837822.9435143,49040230453.37114,108.979720712861,120.00614037114333,48.93330180829442,-3.3842807319763466,-3.8747010379052593,8.126654864871957,136.25945010088725,103.75283064139941,9.41847888944114
2024-06-28,2024-06-29,115.15968302130904,115.77176918160043,107.39593842172953,107.78707903674211,4894085035.332778,49888158028.25952,109.58913347936151,118.84963791833204,50.15203659130467,-3.3617563435706046,-3.7721120990383286,7.04403926601754,132.9377164503671,104.76155938629695,-0.7382790226632463
2024-06-27,2024-06-28,105.33057119313672,115.7862473142294,104.42668905129725,115.120022179267,3571143306.446357,49287131762.07563,111.95669322091145,117.94335815665646,57.14358698984083,-2.720834291785522,-3.5618565375877678,6.610052254020214,131.16346266469688,104.72325364861604,-2.842682417966691
2024-06-26,2024-06-27,105.15806578308984,107.68958267552811,104.02861741534528,105.21428406404264,3277404229.7823157,47474055203.53709,111.47462421214645,116.74674562896446,47.11363698428545,-2.9778820576494667,-3.445061641600108,6.381324705764592,129.50939504049364,103.98409621743528,-6.806920562507157
2024-06-25,2024-06-26,101.96348122078382,107.47248769743784,101.21485394798654,105.24339435198806,5069382946.621452,47235366219.977615,109.58249950217667,115.844470457165,47.36283865540584,-3.1430145913233076,-3.3846522315447483,5.620725457703654,127.08592137257232,104.60301954175769,-6.851664283309189
2024-06-24,2024-06-25,98.98260313744214,101.93483300090104,95.217518540481,101.873994039322,3814966339.259334,44135857423.73388,108.00746349937347,114.66910022512982,46.367417656958054,-3.5053581729462735,-3.4087934198250536,4.839006287932588,124.347112800995,104.99108764926464,-5.522412683629863
2024-06-23,2024-06-24,103.12535136425596,104.15198958806631,98.96319627881188,99.18306366527788,1457938082.9413245,46090799722.42643,106.03579707290884,113.52280434241297,48.26063731772509,-3.9639596052191166,-3.519826656903866,5.020032862748854,123.56287006791068,103.48273861691526,-7.98241816027997
2024-06-22,2024-06-23,103.60628720610546,105.20673695235308,102.651962634096,102.99743552225245,2918853564.282214,46581704354.45214,105.34561040841315,112.35696811473663,44.77220239344953,-3.9738090167828517,-3.6106231288796633,5.095539245380404,122.54804660549743,102.16588962397583,-10.530389438369847
2024-06-21,2024-06-22,103.0719825030227,104.23439172590122,99.51891013546296,103.73535821826556,3583873756.763884,45846229753.21192,104.76679314863078,111.07766080610341,50.16819214909774,-3.8773745912117192,-3.663973421346075,5.150065959025141,121.3777927241537,100.77752888805313,-1.4056321904703406
2024-06-20,2024-06-21,104.09800463608288,108.35904228692884,102.057897128247,102.91256902141686,3693502746.498218,46869456499.95732,103.02287126893792,110.03816682197288,53.667439585522274,-3.8232695545018913,-3.6958326479772383,5.2107490539275645,120.45966492982801,99.61666871411775,-2.214699882042692
2024-06-19,2024-06-20,106.1368029510747,109.36681273151537,103.8245373543523,104.26342500250288,4651734079.298661,47805953872.39199,102.88703426014652,109.17194579428217,45.74492747474536,-3.6295489539787553,-3.682575909177542,5.203390625690804,119.57872704566377,98.76516454290056,2.3454768665088332
2024-06-18,2024-06-19,110.50365418826192,110.50365418826192,100.87122933208062,105.935649321145,5568728139.818897,47151345627.49581,102.98592782716894,108.61528213105791,35.26634065208941,-3.3030143617230294,-3.6066635996866396,5.171485281266958,118.95825269359183,98.27231156852399,6.808204350952174
2024-06-17,2024-06-18,116.5530492641566,116.75304772392973,108.06863250956866,110.42040492564554,2913560485.565377,50335378594.22205,104.20684366807231,108.30277523212503,47.01302509623129,-2.6517829450756523,-3.4156874687644425,5.2383202075988695,118.77941564732276,97.8261348169273,7.206945848461799
2024-06-16,2024-06-17,111.87037450616477,116.32709798153266,110.35702458972206,116.32709798153266,1686222018.1952312,50601843353.95189,106.65599142753729,108.05047066766268,53.532011165455394,-1.640149962388577,-3.0605799674892697,5.516434197782879,119.08333906322844,97.01760227209692,12.138329668436976
2024-06-15,2024-06-16,110.3121269763036,112.17318310987208,110.29803390039352,111.96117088047068,2968991632.2130346,50002223995.03618,107.93652505013988,107.67484783841994,54.44105300793199,-1.1771479360103,-2.683893561193476,5.573020139099741,118.82088811661941,96.52880756022046,8.792513825177895
